mes,c_llm,c_llm_mediana,ep,ep_iid,n_itens,n_dias,d2_media,taxa_d2_sem_sinal,d3_media,taxa_d3_sem_sinal,c_llm_trunc
2019-11,0.5722789115646258,0.5,0.013141450885336288,0.007826516503653838,294,29,3.672268907563025,0.5952380952380952,3.2698412698412698,0.7857142857142857,0.5722789115646258
2019-12,0.6007246376811595,0.5,0.010070591828682729,0.0073648472074976075,345,26,3.853211009174312,0.6855072463768116,3.230769230769231,0.8884057971014493,0.6007246376811595
2020-01,0.5853174603174603,0.5,0.013760507431091643,0.009568138418755177,252,29,3.816901408450704,0.7202380952380952,3.3703703703703702,0.8948412698412699,0.5853174603174603
2020-02,0.5815548780487805,0.5,0.013216427068345516,0.007862771786647248,328,25,3.626865671641791,0.5914634146341463,3.375,0.8048780487804879,0.5815548780487805
2020-03,0.5187891440501043,0.5,0.004558669171330018,0.0036682331748046147,479,29,3.342857142857143,0.5615866388308977,3.0842105263157893,0.8016701461377871,0.5187891440501043
2020-04,0.5074503311258278,0.5,0.0033759727435030552,0.002958679959040786,302,29,3.464788732394366,0.5298013245033113,3.0,0.6423841059602649,0.5074503311258278
2020-05,0.5151057401812689,0.5,0.005515332380847303,0.0040588359211731475,331,27,3.456140350877193,0.6555891238670695,3.0615384615384613,0.8036253776435045,0.5151057401812689
2020-06,0.5296762589928058,0.5,0.007809691611193877,0.00492687798013915,417,27,3.5244755244755246,0.658273381294964,3.0754716981132075,0.8741007194244604,0.5296762589928058
2020-07,0.5255681818181818,0.5,0.010438692124883877,0.0057114462566043404,264,28,3.4411764705882355,0.7424242424242424,3.242424242424242,0.875,0.5255681818181818
2020-08,0.5208333333333334,0.5,0.019162295706751112,0.0043236250661210516,336,26,3.518181818181818,0.6726190476190477,3.193548387096774,0.8154761904761905,0.5208333333333334
2020-09,0.5234567901234568,0.5,0.009442550573564249,0.004559940800232013,405,28,3.5294117647058822,0.7061728395061728,3.173076923076923,0.8716049382716049,0.5234567901234568
2020-10,0.5129969418960245,0.5,0.00349275003126921,0.0034342380091068186,327,28,3.324561403508772,0.6513761467889908,3.259259259259259,0.7522935779816514,0.5129969418960245
2020-11,0.5179063360881543,0.5,0.008971818860171496,0.0039096698431550225,363,29,3.592233009708738,0.7162534435261708,3.475609756097561,0.7741046831955923,0.5179063360881543
2020-12,0.5206953642384106,0.5,0.0037303768458496187,0.004459960226923197,302,28,3.63265306122449,0.6754966887417219,3.0303030303030303,0.890728476821192,0.5206953642384106
2021-01,0.5135135135135135,0.5,0.0071336824475182236,0.00406929491251777,296,28,3.6194690265486726,0.6182432432432432,3.048780487804878,0.8614864864864865,0.5135135135135135
2021-02,0.5102201257861635,0.5,0.004208041435599627,0.0035623812258604383,318,27,3.597938144329897,0.6949685534591195,3.9313725490196076,0.6792452830188679,0.5102201257861635
2021-03,0.5147192028985508,0.5,0.004487552628204057,0.0031516086721451305,552,29,3.6822033898305087,0.572463768115942,3.073170731707317,0.8514492753623188,0.5147192028985508
2021-04,0.5050505050505051,0.5,0.010740373509598939,0.003759333702953977,297,25,3.6582278481012658,0.734006734006734,3.3846153846153846,0.8686868686868687,0.5050505050505051
2021-05,0.5150240384615384,0.5,0.004467475434041358,0.00396827648424581,416,27,3.717741935483871,0.7019230769230769,2.8518518518518516,0.9350961538461539,0.5150240384615384
2021-06,0.5097583643122676,0.5,0.004608148741186159,0.00335981220183673,538,26,3.7685714285714287,0.6747211895910781,3.1346153846153846,0.9033457249070632,0.5097583643122676
2021-07,0.49917763157894735,0.5,0.009476268037172672,0.0031899208475480705,304,28,3.5238095238095237,0.7927631578947368,3.235294117647059,0.944078947368421,0.49917763157894735
2021-08,0.4994356659142212,0.5,0.00555278611322466,0.004189859339126969,443,30,3.7341040462427744,0.6094808126410836,3.369047619047619,0.8103837471783296,0.4994356659142212
2021-09,0.4851778656126482,0.5,0.004955649966289488,0.004024556753988907,506,27,3.2903225806451615,0.6324110671936759,2.9583333333333335,0.857707509881423,0.4851778656126482
2021-10,0.47438330170777987,0.5,0.007976458551274133,0.004663701544411847,527,28,3.1824817518248176,0.48007590132827327,2.8774193548387097,0.7058823529411765,0.47438330170777987
2021-11,0.4760579064587973,0.5,0.011045017403808291,0.004626265775161556,449,29,3.3197278911564627,0.6740905716406829,3.0851063829787235,0.8968077208611729,0.4760579064587973
2021-12,0.4969244288224956,0.5,0.008992147379608503,0.0034321625927386814,569,29,3.4814814814814814,0.6203866432337434,3.0285714285714285,0.8769771528998243,0.4969244288224956
2022-01,0.480410447761194,0.5,0.01815735208000732,0.004088874271428307,536,31,3.168539325842697,0.8348880597014925,2.652173913043478,0.914179104477612,0.480410447761194
2022-02,0.4930915371329879,0.5,0.0021315122571707807,0.0025034212019527124,579,27,3.404040404040404,0.6580310880829016,3.112676056338028,0.8773747841105354,0.4930915371329879
2022-03,0.4809131736526946,0.5,0.0041227488037667796,0.003414332415989792,668,31,3.3348214285714284,0.6646706586826348,2.8860759493670884,0.8817365269461078,0.4809131736526946
2022-04,0.48210290827740493,0.5,0.005951268705913772,0.003528289683786185,447,30,3.15,0.6420581655480985,2.978021978021978,0.796420581655481,0.48210290827740493
2022-05,0.48442760942760943,0.5,0.009411745972203218,0.0031717059394319987,594,30,3.3503184713375798,0.7356902356902357,2.806451612903226,0.8956228956228957,0.48442760942760943
2022-06,0.48278688524590163,0.5,0.00446357694921334,0.0037840088131511134,610,30,3.3364583333333333,0.6857142857142857,2.960493827160494,0.8676814988290397,0.48278688524590163
2022-07,0.4819078947368421,0.5,0.016212961545710714,0.0035827544456288976,456,31,3.357142857142857,0.8771929824561403,2.806451612903226,0.9320175438596491,0.4819078947368421
2022-08,0.501610305958132,0.5,0.002733176655697725,0.0032725443864546834,621,31,3.482233502538071,0.6827697262479872,2.9827586206896552,0.9066022544283414,0.501610305958132
2022-09,0.516955266955267,0.5,0.009706635356406009,0.0032251918677624327,693,30,3.6040609137055837,0.7157287157287158,2.953846153846154,0.9062049062049062,0.516955266955267
2022-10,0.5110619469026548,0.5,0.006351600352310671,0.0040354437134665095,452,31,3.5714285714285716,0.8451327433628318,3.206896551724138,0.9358407079646017,0.5110619469026548
2022-11,0.4952290076335878,0.5,0.002734404860074068,0.0030131102948058775,524,30,3.4285714285714284,0.7729007633587787,3.2857142857142856,0.8396946564885496,0.4952290076335878
